"registry_id","generated_at_utc","tenant_domain","tenant_id_hash","display_name","app_display_name","service_principal_hash","app_id_hash","app_owner_organization_hash","service_principal_type","account_enabled","app_role_assignment_required","sign_in_audience","created_date_utc","disabled_by_microsoft_status","is_disabled","visible_as_app_registration","app_role_count","oauth2_permission_scope_count","resource_specific_application_permission_count","notification_email_count","tag_count","password_credential_count","password_credential_expired_count","password_credential_expires_30d_count","password_credential_nearest_end_utc","key_credential_count","key_credential_expired_count","key_credential_expires_30d_count","key_credential_nearest_end_utc","governance_status","risk_flags","blocked_actions","rollback","stop_condition"
"entra.sp.b4e42568c40f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Copilot Bot (Microsoft Copilot Studio)","","b4e42568c40f","b4e42568c40f","","ServiceIdentity","True","False","","01/28/2026 05:44:40","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.97858b5daff9","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Email Sentiment Generator (Microsoft Copilot Studio)","Customer Service Email Sentiment Generator (Microsoft Copilot Studio)","97858b5daff9","b70cb44d4d16","1e508d8cca20","Application","True","False","AzureADMyOrg","01/17/2026 03:33:14","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.665fe99b694e","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Email Sentiment Generator (Microsoft Copilot Studio)","","665fe99b694e","665fe99b694e","","ServiceIdentity","True","False","","01/17/2026 04:43:57","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.4bb7feaf72fc","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Onboarding Agent (Microsoft Copilot Studio)","","4bb7feaf72fc","4bb7feaf72fc","","ServiceIdentity","True","False","","01/28/2026 05:44:38","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.8b6898652d96","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Onboarding Agent (Microsoft Copilot Studio)","Customer Service Onboarding Agent (Microsoft Copilot Studio)","8b6898652d96","a2a9a7cd0cff","1e508d8cca20","Application","True","False","AzureADMyOrg","01/13/2026 07:20:13","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.648e0a9d1027","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Operations Agent (Microsoft Copilot Studio)","Customer Service Operations Agent (Microsoft Copilot Studio)","648e0a9d1027","1d04ade65d3f","1e508d8cca20","Application","True","False","AzureADMyOrg","01/13/2026 07:16:49","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.f4e3e60e7bfd","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Operations Agent (Microsoft Copilot Studio)","","f4e3e60e7bfd","f4e3e60e7bfd","","ServiceIdentity","True","False","","01/28/2026 05:44:38","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.bcb46510ae4c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Trial PVA","Customer Service Trial PVA","bcb46510ae4c","b296e2216de5","00c332260d9f","Application","True","False","AzureADandPersonalMicrosoftAccount","12/05/2022 15:56:53","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.c0bd7a32a3d2","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Customer Service Trial PVA - readonly","Customer Service Trial PVA - readonly","c0bd7a32a3d2","d1c787a4cd72","00c332260d9f","Application","True","False","AzureADandPersonalMicrosoftAccount","12/05/2022 15:56:53","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.35782eb61499","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","CustomerServiceKnowledgeHarvest (Microsoft Copilot Studio)","","35782eb61499","35782eb61499","","ServiceIdentity","True","False","","01/12/2026 03:17:17","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.924a22f223d7","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","CustomerServiceKnowledgeHarvest (Microsoft Copilot Studio)","CustomerServiceKnowledgeHarvest (Microsoft Copilot Studio)","924a22f223d7","714df73bb761","1e508d8cca20","Application","True","False","AzureADMyOrg","01/13/2026 07:16:12","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.3017f20466b4","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","CustomerServiceKnowledgeHarvestDedupe (Microsoft Copilot Studio)","","3017f20466b4","3017f20466b4","","ServiceIdentity","True","False","","04/24/2026 07:09:00","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.d6293a4d8a58","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","CustomerServiceKnowledgeHarvestDedupe (Microsoft Copilot Studio)","","d6293a4d8a58","d6293a4d8a58","","ServiceIdentity","True","False","","04/24/2026 07:53:24","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.c2541582b4ef","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","D365 Contact Center Admin AI Agent (Microsoft Copilot Studio)","","c2541582b4ef","c2541582b4ef","","ServiceIdentity","True","False","","05/06/2026 10:03:37","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.329bc6d23608","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","D365 Contact Center Admin AI Agent (Microsoft Copilot Studio)","","329bc6d23608","329bc6d23608","","ServiceIdentity","True","False","","04/27/2026 09:06:23","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.58640fef2182","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","D365 Sales - Configuration Agent (Microsoft Copilot Studio)","","58640fef2182","58640fef2182","","ServiceIdentity","True","False","","01/10/2026 09:56:59","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.af97468357a1","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","D365 Sales - Configuration Agent (Microsoft Copilot Studio)","D365 Sales - Configuration Agent (Microsoft Copilot Studio)","af97468357a1","bb69d84135c3","1e508d8cca20","Application","True","False","AzureADMyOrg","01/10/2026 02:40:24","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.b2bc072ea694","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","D365 Sales - Data Enrichment (Microsoft Copilot Studio)","","b2bc072ea694","b2bc072ea694","","ServiceIdentity","True","False","","02/06/2026 07:26:51","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.fc9609c0f13f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","D365 Sales - Data Enrichment (Microsoft Copilot Studio)","D365 Sales - Data Enrichment (Microsoft Copilot Studio)","fc9609c0f13f","3d7e505401fc","1e508d8cca20","Application","True","False","AzureADMyOrg","02/04/2026 07:36:01","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.5629576b25cb","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","D365 Sales Agent - Company Resolver (Microsoft Copilot Studio)","D365 Sales Agent - Company Resolver (Microsoft Copilot Studio)","5629576b25cb","76dae2d9f024","1e508d8cca20","Application","True","False","AzureADMyOrg","01/14/2026 22:27:31","","","true","0","0","0","0","5","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.a777f1146ced","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","D365 Sales Agent - Company Resolver (Microsoft Copilot Studio)","","a777f1146ced","a777f1146ced","","ServiceIdentity","True","False","","01/14/2026 08:07:57","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
